# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Feb 08 08:49:10 PST 2020 [seed=1581180549897]
# -overwrite ncov.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
24040000	-41176.23181725064	-59.72399571035733	-41116.50782154028	0.37397643009659065	2019.7161875043298	6.6885805137560554	7.700794979823704	11.438961489462585	6.473744740295476	0.2983116166013453	0.18709136437603424	0.1939447112026531	0.32065230781996934	0.7038546375145326	2.4949027942365104E-4	2.494902794236512E-4	-41116.50782154028	0.0	-54.35931721393631
24050000	-41127.8635767064	-15.853019398713558	-41112.01055730768	0.23787695958534483	2019.852286974841	3.4855516395121326	7.417866865914523	26.096675089899495	4.050800111122754	0.2981212468011347	0.18546760609651897	0.1974715924696211	0.3189395546327272	0.20982023055514534	4.7675004088473897E-4	4.767500408847386E-4	-41112.01055730768	0.0	-11.33904299871389
24060000	-41162.69013521754	-42.61714128527281	-41120.07299393227	0.29043215417006485	2019.7997317802563	5.073484636031822	7.3288662726963345	15.669771366933178	5.884134521817759	0.298237875153877	0.1823009397870999	0.19568327244682834	0.3237779126121967	0.12425936781122444	3.847427813353424E-4	3.847427813353422E-4	-41120.07299393227	0.0	-38.15990886764379
24070000	-41160.99805660443	-43.3397300102304	-41117.6583265942	0.26438615137395527	2019.8257777830524	4.9217819194406704	8.20274968887722	15.991668602256196	4.004549010380698	0.29342321269164656	0.18463573026499855	0.1988843608493034	0.32305669619405336	0.7811436260117272	4.2120157759775403E-4	4.2120157759775414E-4	-41117.6583265942	0.0	-38.03258116169648
24080000	-41101.576823129355	9.119510547929625	-41110.69633367728	0.1897781827276717	2019.9003857516986	2.594395932083215	6.430431281357646	29.044844095851587	5.0306574752884226	0.3005113161891667	0.1822531037098913	0.19639271869382802	0.32084286140711576	0.011518148260735632	7.905516925835101E-4	7.905516925835102E-4	-41110.69633367728	0.0	13.95422205056902
24090000	-41110.1005360778	4.803449397385821	-41114.90398547518	0.19189848994045483	2019.8982654444858	2.822869083919115	9.575093318029051	33.33010800910051	5.81819027095711	0.3007299233164152	0.18531867261429988	0.1938832312549266	0.32006817281436	0.5770904246431164	7.170679044427177E-4	7.170679044427172E-4	-41114.90398547518	0.0	10.930654212512563
24100000	-41139.92482161348	-12.376466410314034	-41127.548355203166	0.20544151965364632	2019.8847224147726	3.2431512256305575	9.75605028730234	28.599109212357476	7.120483356212157	0.3000851924263003	0.18584191777235035	0.18813468610494913	0.325938203696402	0.2760963619527467	5.303515710101567E-4	5.303515710101572E-4	-41127.548355203166	0.0	-6.805659032016816
24110000	-41107.07603363455	11.309652960742664	-41118.38568659529	0.17008145752260448	2019.9200824769036	2.534029953231778	5.55708014923959	29.22985701288671	3.1337616017186622	0.3036417547405966	0.17916118265047482	0.19490016326536727	0.3222968993435629	0.31277598569362897	7.062105000209915E-4	7.062105000209912E-4	-41118.38568659529	0.0	16.115739686368308
24120000	-41104.059308314	3.724554866573568	-41107.78386318057	0.1725571282776194	2019.9176068061486	2.662913282497562	8.182491857240798	32.266134371466606	5.726951166440666	0.29836302470922166	0.18340117865823205	0.19770645011997284	0.32052934651257514	0.4766877146895805	0.0010835831799452498	0.0010835831799452492	-41107.78386318057	0.0	9.853347326231342
24130000	-41111.3315046987	0.0848617058620258	-41111.41636640456	0.1910116221106705	2019.8991523123157	2.894662105453135	7.887114519068895	28.75040753252193	3.8164044873097436	0.3040477585994647	0.18214613383740527	0.19808514225079873	0.31572096531233307	0.059019929075489766	7.089278311584904E-4	7.089278311584906E-4	-41111.41636640456	0.0	4.5417384577283535
24140000	-41126.84002723701	-9.931299274968207	-41116.90872796204	0.2456484082301419	2019.8445155261961	3.10467551427907	6.515792526126811	25.076541354338204	4.861269017330247	0.2964944594465742	0.18455498984203958	0.1953366990131014	0.3236138516982865	1.1136539748442131	7.824953122316064E-4	7.824953122316057E-4	-41116.90872796204	0.0	-3.073889156396441
24150000	-41126.20586918039	-18.60755338922828	-41107.59831579116	0.212968568395806	2019.8771953660305	3.6447840154561946	9.36035878217695	25.398068157865005	5.923100607274282	0.30253328703920573	0.18016788999102865	0.19706668564592345	0.320232137323844	0.41358199863248707	5.428287870782157E-4	5.428287870782155E-4	-41107.59831579116	0.0	-13.12701481011596
24160000	-41116.497266544684	-1.108443740280494	-41115.3888228044	0.19320793889989718	2019.8969559955265	2.8065221755074847	8.374039534417895	30.546310305115384	7.2406091728681625	0.2959734323821063	0.18325553057138616	0.19867260961123562	0.3220984274352737	0.7823060358239279	7.038988492314925E-4	7.038988492314927E-4	-41115.3888228044	0.0	5.73548736626852
24170000	-41114.90888673421	3.78208995638094	-41118.69097669059	0.1953810033754093	2019.894782931051	2.7478039911028516	9.293017813405637	31.09594860666438	4.6324146542787314	0.29334356617140317	0.18761593008597688	0.19945355099686357	0.3195869527457582	0.16749600009843643	8.32076987065019E-4	8.320769870650188E-4	-41118.69097669059	0.0	8.833590280117999
24180000	-41107.2027850895	5.753730494200102	-41112.956515583704	0.18992595098476728	2019.9002379834415	2.7377282919698067	7.3720578803962695	31.56018875494111	7.112824142147281	0.3000880721498881	0.18179625654981055	0.1938205645472625	0.3242951067530407	0.14027656573490238	8.914434461164318E-4	8.914434461164318E-4	-41112.956515583704	0.0	11.425849858167016
24190000	-41121.3596295385	2.4348134486578283	-41123.79444298716	0.18904349149892788	2019.9011204429273	2.7253801049231585	8.356733814357318	30.719037836319707	13.09135456363568	0.2957422875529406	0.18903046566941717	0.19718001365306986	0.3180472331245743	0.0680974102127652	7.193047118756112E-4	7.193047118756113E-4	-41123.79444298716	0.0	8.95336786483499
24200000	-41081.91778260261	30.692673395279648	-41112.61045599789	0.17101906138222983	2019.9191448730442	1.8565245300875506	2.2368912418936304	28.49540888224414	4.976142126165515	0.2971130424805934	0.18269216639365324	0.19746242249651905	0.32273236862923615	0.13746881298121855	9.996972769779808E-4	9.99697276977981E-4	-41112.61045599789	0.0	36.04313112144666
24210000	-41086.86190641005	29.133744691062823	-41115.99565110111	0.17473511414543957	2019.9154288202808	1.9159223828301974	1.3366001050573222	22.848924060827486	6.572642266252007	0.2976209655734241	0.18069357192704696	0.19785085856706977	0.3238346039324609	0.4822376912282821	0.001327964193506373	0.0013279641935063742	-41115.99565110111	0.0	35.654911639487366
24220000	-41090.580727945875	17.150466259050102	-41107.73119420493	0.17622655866917597	2019.913937375757	2.205356366654404	5.281235907639115	31.63284506307265	5.5985492524481355	0.2992659175214453	0.1844058564095283	0.19157877432491624	0.32474945174411185	0.25755417510613227	0.001017664447026716	0.001017664447026716	-41107.73119420493	0.0	22.863576106711097
24230000	-41077.4969044079	37.627289617236144	-41115.124194025135	0.14432192172093583	2019.9458420127053	1.8064235310621364	6.96077667083378	40.980315710882884	5.4731759377889	0.297216187588037	0.18467115933797343	0.19512742008296433	0.32298523299102705	0.13420993962940278	0.00132755006381293	0.0013275500638129298	-41115.124194025135	0.0	43.38706501418896
24240000	-41084.397971533275	26.479527543335877	-41110.87749907661	0.1454236718565252	2019.9447402625697	2.0953761414852856	9.501235268915593	40.07820073877882	5.506509551090717	0.3010136757239483	0.1827724069556634	0.19620276152971988	0.32001115579067024	0.8028533741654952	0.0011505236213244748	0.001150523621324475	-41110.87749907661	0.0	33.43063358520133
24250000	-41092.24591281083	20.915024960081627	-41113.16093777091	0.15235884788604478	2019.9378050865403	2.265687609728534	6.955027334661441	36.05022701129227	4.984611753239004	0.29676185735340493	0.18395272156730097	0.19517779164011398	0.3241076294391819	0.36347402754630764	8.507876921447193E-4	8.507876921447192E-4	-41113.16093777091	0.0	26.61524158609489
24260000	-41093.93570736012	28.29135021481197	-41122.227057574935	0.1580373079929247	2019.9321266264333	2.036307814748504	7.39972727433535	38.21218354724728	3.2339187019753055	0.29807581402228794	0.18533667148539776	0.19828944743386892	0.3182980670584472	0.5743112415663043	9.928832068833487E-4	9.92883206883349E-4	-41122.227057574935	0.0	34.02489025638464
24270000	-41084.75843317251	28.926195006082263	-41113.68462817859	0.1778896213539016	2019.9122743130724	2.012092132324769	6.667586942239105	39.32987553016341	3.5976832041704014	0.30024708279710327	0.18436060046318042	0.2000794815821298	0.31531283515758846	0.0066317924253024765	0.0011374042158420572	0.001137404215842057	-41113.68462817859	0.0	33.731828009721575
24280000	-41088.38746417523	27.201307698046712	-41115.58877187328	0.1860240796412699	2019.904139854785	2.0310285644208	2.2849294431007006	26.6379768588388	3.634147271413751	0.2955899662540312	0.18293151760584586	0.19805590740727752	0.3234226087328473	0.032338313928144236	0.0010953867619234506	0.0010953867619234513	-41115.58877187328	0.0	31.919792680952632
24290000	-41088.095216369904	36.04667317844137	-41124.141889548344	0.1490279306723179	2019.941136003754	1.9091813522801142	8.292946409018464	46.93302569628337	4.973180739257415	0.2979031366829349	0.1872016835370911	0.1960769866701725	0.3188181931098034	0.6922244534707634	7.95143256891539E-4	7.951432568915391E-4	-41124.141889548344	0.0	42.561405643906575
24300000	-41106.54722300827	12.032810052760764	-41118.58003306103	0.17070752490347949	2019.9194564095228	2.504385976951865	8.742290316562038	36.418795808134206	3.4891243159600616	0.29919633706967586	0.18430225165999625	0.19342393108348968	0.32307748018684007	0.07664833955908254	9.912582037380309E-4	9.912582037380309E-4	-41118.58003306103	0.0	16.735525431234883
24310000	-41100.98845774167	14.629593987274905	-41115.61805172894	0.1623565593976802	2019.9278073750286	2.3102259660622875	7.437220301770155	33.92317067161397	5.06631036470036	0.302597677776845	0.17853746342388174	0.20083504065114868	0.3180298181481264	0.5210730396657612	9.160404450368662E-4	9.160404450368656E-4	-41115.61805172894	0.0	20.673792943553654
24320000	-41100.09709365229	11.447108360219294	-41111.54420201251	0.17474371378245673	2019.915420220644	2.421387029313518	5.355560075576137	30.683487119458327	4.539995898767884	0.30266378164385327	0.18376020854610767	0.19558701542101453	0.31798899438902645	0.14224751488235862	8.303757721066679E-4	8.303757721066678E-4	-41111.54420201251	0.0	16.479021314512906
24330000	-41095.17831597157	16.81350476776342	-41111.991820739335	0.1663085062095216	2019.9238554282167	2.304713642247285	7.066520067493111	36.633368414842344	7.266256634884401	0.3018676278825673	0.18269258955064613	0.19566313877043123	0.3197766437963573	0.5015621979676882	9.988259605022893E-4	9.988259605022895E-4	-41111.991820739335	0.0	23.436369999918327
24340000	-41095.9875802809	15.292095120587437	-41111.279675401485	0.179261692138439	2019.9109022422879	2.571349115051654	7.580557655779293	34.6103230948932	5.7467542381470045	0.297499516124332	0.18727372276753168	0.19483064277921602	0.32039611832892223	0.1965991933955152	6.969725987860248E-4	6.969725987860248E-4	-41111.279675401485	0.0	20.68501486487655
24350000	-41114.51948329581	-0.9591361387160706	-41113.560347157094	0.22720383510568182	2019.8629600993206	2.7938630341872854	4.290384462734309	25.388881295732038	5.936766622366325	0.3031135158750642	0.18214011501256777	0.19389021640032192	0.3208561527120481	1.9829069160896362	8.352795227955455E-4	8.352795227955455E-4	-41113.560347157094	0.0	8.012192785949788
24360000	-41074.68764563995	35.46885664602884	-41110.15650228598	0.15006133230794186	2019.9401026021183	1.9433712547702133	7.1030249806423305	41.6594444421833	4.855198433245304	0.30011376380914356	0.18378092137785731	0.19636438108206852	0.31974093373093254	0.8015883959302365	0.0010657531689017617	0.001065753168901762	-41110.15650228598	0.0	42.254609520057826
24370000	-41067.25799024854	52.10386220213989	-41119.361852450675	0.14758168567105934	2019.9425822487553	1.7605663513100285	9.519930675710397	50.40140792100734	3.9512539182495168	0.3032182980459225	0.18553100126188476	0.19590616033552596	0.31534454035666865	0.1572876413742959	0.0010850798934706253	0.0010850798934706244	-41119.361852450675	0.0	57.47773734211532
24380000	-41091.18955195392	22.99626721839328	-41114.18581917231	0.16963520284153016	2019.9205287315847	2.0241568184475724	9.411214579370407	39.59865908471929	7.705930974908508	0.29996476394525134	0.18272168303338127	0.19594562066609109	0.32136793235527805	0.2959936620781072	0.0010057985315989244	0.0010057985315989246	-41114.18581917231	0.0	29.402584796153747
24390000	-41075.027124129876	40.42861075627033	-41115.45573488615	0.1611026180713214	2019.929061316355	1.8243703173625065	7.526379564796943	43.72001378324428	4.83341410541972	0.3023299444712146	0.18086319946782006	0.19584222218251687	0.3209646338784503	0.12698765183604327	0.0012398084925654901	0.0012398084925654904	-41115.45573488615	0.0	45.987030980867964
24400000	-41113.0739529063	15.061701998403143	-41128.135654904705	0.19138674812392614	2019.8987771863024	2.4767610848199353	4.65898351535818	31.93087967416557	6.423570837415762	0.2953742657421191	0.18487606668561066	0.19089148777334417	0.3288581797989278	0.029091199849984345	7.678934477631771E-4	7.678934477631768E-4	-41128.135654904705	0.0	20.328764237925927
24410000	-41084.70917834544	28.904165568549388	-41113.61334391399	0.13362802590451875	2019.9565359085218	2.0326776524885695	8.066556166467313	42.45709566818595	4.031762474427839	0.3017081196130144	0.18183458141912578	0.19573762683341553	0.32071967213444613	0.5101979274053065	0.0011008696639356144	0.0011008696639356144	-41113.61334391399	0.0	34.86523904082895
24420000	-41100.7798451493	14.498680881938908	-41115.27852603124	0.14899034677941028	2019.941173587647	2.424792836204848	7.092982583213063	33.99378298515567	6.066949041299273	0.2978051524686164	0.18526201899848352	0.19571106721526718	0.32122176131763486	0.048897128826727414	9.234299021483155E-4	9.234299021483155E-4	-41115.27852603124	0.0	19.841634708195716
24430000	-41104.00121793894	8.67630515188474	-41112.677523090824	0.23658559355473385	2019.8535783408715	2.4671947223156594	4.764916504743538	26.499752998324055	3.6303555667259677	0.30512780089820846	0.1823910164127449	0.1926258455113097	0.31985533717773884	0.49355851527209904	6.905106888391333E-4	6.905106888391336E-4	-41112.677523090824	0.0	13.986104236262282
24440000	-41102.4483568053	13.520726330887154	-41115.96908313618	0.16428414939362027	2019.9258797850327	2.4370672929980066	8.865971206797104	36.86363865326189	5.066655097502263	0.2963327779856802	0.18327743606161648	0.1961122909538713	0.32427749499883385	1.1795610189774715	8.207290509963401E-4	8.207290509963403E-4	-41115.96908313618	0.0	20.829626226918077
24450000	-41113.712082102764	2.0794095908300534	-41115.79149169359	0.20119327975633564	2019.88897065467	2.8698267151641907	8.695895381643652	30.457673305111875	3.4332244137963	0.3005714275642271	0.18523527055691358	0.19548102296933242	0.3187122789095288	0.30828732258028746	6.949200015431499E-4	6.949200015431502E-4	-41115.79149169359	0.0	6.920962353099034
24460000	-41102.70765751353	9.732057026880527	-41112.43971454041	0.19464896783192995	2019.8955149665944	2.5653600935134104	7.597769914546039	31.266216267907822	5.895203330324857	0.30234702716540945	0.17956863643896206	0.19772576040388523	0.32035857599174533	0.08524156385411928	8.89544639030308E-4	8.89544639030308E-4	-41112.43971454041	0.0	15.030389514001158
24470000	-41099.19930260215	17.142296420182042	-41116.34159902234	0.16384657065277525	2019.9263173637735	2.429829297443571	8.505559760766928	35.388835978388514	3.991761037842579	0.29976886708636097	0.18233935170056628	0.19529420785962187	0.322597573353453	0.2107862325095218	7.91882056161547E-4	7.918820561615466E-4	-41116.34159902234	0.0	22.167140240768642
24480000	-41086.13449167548	29.25783963501535	-41115.3923313105	0.16355226081479765	2019.9266116736114	1.9238135231876006	3.8763510186458365	36.23409711964237	5.063408499614179	0.3006163597200745	0.18378780561296443	0.1920645674339401	0.3235312672330232	0.15784992780247314	0.00119986720720694	0.0011998672072069394	-41115.3923313105	0.0	34.82456333837082
24490000	-41102.46899638634	18.664450425486933	-41121.13344681183	0.17884036538467232	2019.9113235690415	2.314195265325368	7.6770888229049685	33.60705237250375	3.9224597933468313	0.2955202328087855	0.18549362421147483	0.19228297391526153	0.3267031690644804	0.5153196751619954	7.251409468544874E-4	7.251409468544875E-4	-41121.13344681183	0.0	24.23893144217547
24500000	-41128.392311249794	-1.575345831593527	-41126.8169654182	0.18078702081727646	2019.909376913609	2.6189480624132635	3.3485843387235366	20.995028084497683	4.793291891833279	0.30197982962341785	0.17796042424478425	0.1985341872059832	0.32152555892581697	0.312383864393149	7.317078217714183E-4	7.317078217714182E-4	-41126.8169654182	0.0	3.6704531253651016
24510000	-41109.110621684325	8.337383160937907	-41117.44800484526	0.2119910289758359	2019.8781729054504	2.5537686553789873	4.310386175823467	28.271265646037392	2.477406614538589	0.29630322847516993	0.18259151993856687	0.19808487291818266	0.323020378668083	0.12456343149961831	9.193046184994365E-4	9.193046184994364E-4	-41117.44800484526	0.0	12.647248962971764
24520000	-41108.64720690238	1.236456243076443	-41109.883663145454	0.18767869351790437	2019.9024852409084	2.7494611367898862	7.713248468351219	29.705333689933816	5.854187620528148	0.2989486136722354	0.18421517177361818	0.1969248440328429	0.3199113705213059	0.17763979240466166	6.409645426184575E-4	6.409645426184576E-4	-41109.883663145454	0.0	6.49451053924531
24530000	-41078.32280300443	33.70552861174123	-41112.028331616166	0.12953683618356548	2019.9606270982426	1.867015918275664	9.460841343369507	50.51379613143088	6.743855043384368	0.30163133702013917	0.18435341984944464	0.19498693837223097	0.31902830475818766	0.5927324143985497	0.001202043629514861	0.0012020436295148605	-41112.028331616166	0.0	40.72760914800482
24540000	-41087.963001028664	25.919133780530274	-41113.882134809195	0.16352129993196007	2019.9266426344943	2.047724854561047	7.527595150262586	38.05667366583402	5.910791676001682	0.3008167179748563	0.18070259049555235	0.19435278684221485	0.3241279046873791	0.40188092397880343	9.866490373700652E-4	9.866490373700652E-4	-41113.882134809195	0.0	32.08682639082055
24550000	-41088.79974066846	23.738076771112105	-41112.537817439574	0.16259896706460011	2019.9275649673616	2.107899477329125	9.198190146107368	43.87642365246148	6.284161072265485	0.2983617891186875	0.18209296911974635	0.20029496726480966	0.31925027449675913	0.3584349185047235	8.935002910213934E-4	8.935002910213938E-4	-41112.537817439574	0.0	29.905776953758473
24560000	-41098.11831976999	19.71194579404453	-41117.83026556403	0.17443316843653772	2019.9157307659898	2.326252067014003	7.79111011114678	35.861812660971594	6.291304485045729	0.2964218808507739	0.18309195943162299	0.19383133256260143	0.3266548271550042	0.02013380928244637	8.794935712893118E-4	8.794935712893113E-4	-41117.83026556403	0.0	25.06762255353985
24570000	-41115.37761578396	-1.929101304116224	-41113.448514479845	0.1951537453921662	2019.895010189034	2.9023907490383	9.001635019417986	31.696816501051206	4.6524009976618546	0.29925522461189624	0.18086378661267039	0.1964820746503882	0.32339891412504773	0.40815479709526026	5.883928606309878E-4	5.883928606309875E-4	-41113.448514479845	0.0	3.4142951241595947
24580000	-41103.65443036698	16.31344863925635	-41119.96787900624	0.15158441857359317	2019.9385795158528	2.286245718454231	5.698676875262966	32.07920063918889	6.22867559184828	0.2985509465059543	0.18226495433748202	0.19493399638498185	0.32425010277158434	0.42996702064952497	0.001045697877666291	0.001045697877666291	-41119.96787900624	0.0	22.531185045841067
24590000	-41097.468901473556	15.335130288982825	-41112.80403176254	0.15785932831848962	2019.932304606108	2.513006497029792	9.266132529298384	36.61318969708701	3.9287675920140868	0.29995725625400504	0.18470479449421381	0.1984828430044043	0.3168551062473795	0.0655048296929052	0.0010369598384482141	0.0010369598384482137	-41112.80403176254	0.0	20.180587837949318
24600000	-41083.552801404076	26.80386895267666	-41110.356670356756	0.17622171216211277	2019.9139422222643	2.0407427602179573	4.4234770856485355	34.26054318332962	3.707257136942953	0.29993604345230307	0.18303913795764243	0.1971109494569054	0.31991386913315184	0.10276188279145777	0.0011008013410026463	0.001100801341002646	-41110.356670356756	0.0	31.76327438751233
24610000	-41060.99270978259	49.62595666331798	-41110.61866644591	0.134741419227218	2019.9554225151992	1.46995759195689	3.06670211412228	39.40461551460052	5.295320220868557	0.29844956636620235	0.17980729462674244	0.19554963092901798	0.3261935080780399	0.010441509661079562	0.0014416698516261052	0.0014416698516261047	-41110.61866644591	0.0	55.218967062781886
24620000	-41071.73629716992	42.755426166353296	-41114.49172333627	0.14554116882547236	2019.9446227656008	1.6738120966576202	8.271597290636652	51.15446575278959	4.809450226260964	0.29963305093031034	0.18465446541485378	0.1933508070563015	0.322361676598537	1.237338951339914	0.0014198143557234558	0.0014198143557234584	-41114.49172333627	0.0	50.713065117802394
24630000	-41082.842217985184	22.664341205605027	-41105.50655919079	0.1763033297715005	2019.9138606046547	2.162871643506756	6.607400162233558	37.58133849846882	4.976233135779783	0.3037795652341032	0.1830049343494629	0.19385334410856728	0.31936215630786935	0.00976079989924127	0.0011200454624720186	0.001120045462472019	-41105.50655919079	0.0	27.831304844990477
24640000	-41091.887108772105	22.88385575874663	-41114.77096453085	0.15357531439316316	2019.936588620033	2.23591993058357	9.103764378470792	38.76778183899181	5.393864530608367	0.29484539572981183	0.18384716488501404	0.19880352522899528	0.32250391415618157	0.010149346530061701	9.659216893219722E-4	9.659216893219725E-4	-41114.77096453085	0.0	28.08642360156176
24650000	-41088.3381744132	19.176924024759025	-41107.51509843796	0.17230793832898603	2019.9178559960974	2.225270228634781	8.464870811214702	39.78281985210633	7.143544471660176	0.2978084229471258	0.18619330109480967	0.19364177573456728	0.32235650022349993	0.398382609066676	8.376091583779582E-4	8.376091583779584E-4	-41107.51509843796	0.0	25.5263537954161
24660000	-41086.38626733848	28.54847291822621	-41114.93474025671	0.15305453082425738	2019.937109403602	1.983734987568425	8.738773054385055	43.491241146492335	5.730938048897961	0.29830714966368843	0.18217634294678287	0.19911587434507882	0.3204006330444525	0.5342161505069024	0.0010492431669618747	0.001049243166961875	-41114.93474025671	0.0	35.03591477947685
24670000	-41103.25988861831	17.635248125085354	-41120.8951367434	0.15274447684792167	2019.9374194575785	2.4355931049439095	9.55145000342997	37.759202648211236	4.88159257416655	0.29760961400235264	0.1844142646385819	0.19620366851215268	0.3217724528469154	0.1781441072492133	8.758968507388712E-4	8.758968507388713E-4	-41120.8951367434	0.0	22.93163838819136
24680000	-41095.88117039212	17.164439039912494	-41113.04560943203	0.18802354122230525	2019.902140393204	2.360048799687992	7.202337234857432	35.87378142167874	6.3675983536500755	0.3019374735773815	0.1844136060744744	0.1929825699963452	0.32066635035180163	0.09478590471202995	9.274797369166288E-4	9.27479736916629E-4	-41113.04560943203	0.0	22.70760726795432
24690000	-41072.14546412556	47.782914386640286	-41119.9283785122	0.13648625809110024	2019.9536776763352	1.7116881242698305	7.970751065481729	47.61930086117683	5.73882367484911	0.3035244660497582	0.18140290897938388	0.1945769854309093	0.3204956395399513	0.844929583262519	0.0013709029760035336	0.0013709029760035339	-41119.9283785122	0.0	55.1428117964205
24700000	-41081.34949504501	36.66417537142422	-41118.01367041643	0.1320982924093741	2019.958065642017	1.8541467668687055	7.869284510628395	45.463115607027014	5.19891903357849	0.3000795595630992	0.1823469652331642	0.1949794241241387	0.32259405107960065	0.5242153171587873	0.0011482200188107847	0.0011482200188107853	-41118.01367041643	0.0	43.08933247735402
24710000	-41091.120091356795	23.02441774917339	-41114.14450910597	0.15796288337798853	2019.9322010510484	2.1036185323805316	8.38764386487354	38.49296094673374	5.745407762839658	0.29650668249343537	0.18444454961781143	0.19722755963213906	0.32182120825661675	1.126569356419553	0.0010808235188922582	0.0010808235188922578	-41114.14450910597	0.0	30.635991186507088
24720000	-41069.38157967291	48.24516896441434	-41117.626748637325	0.12516613941332552	2019.964997795013	1.5738331449431124	6.195818930192527	46.312378459565394	4.48820042421668	0.29934058815569736	0.18324315379119105	0.1949632665465127	0.32245299150660156	0.4813837727624735	0.0013113077560867772	0.0013113077560867777	-41117.626748637325	0.0	54.5403617498059
24730000	-41104.38784497649	10.608292753836466	-41114.996137730326	0.1969286209235927	2019.8932353135026	2.5686998501941942	8.333751687452226	35.131109568178374	4.488682217282212	0.2973992245204767	0.18075862104066806	0.19613036311302273	0.3257117913258351	0.030146799423846377	7.716655816540709E-4	7.716655816540709E-4	-41114.996137730326	0.0	15.379201758515226
24740000	-41081.64650238311	22.665867034550075	-41104.31236941766	0.161494752488383	2019.928669181938	2.04149456250748	4.204845583718252	29.95580881704932	5.471499620359991	0.3014447360050355	0.18596030984962417	0.19599865399574234	0.3165963001496006	0.07534355387379876	9.475126792202439E-4	9.475126792202439E-4	-41104.31236941766	0.0	27.966965626426
24750000	-41091.207708277245	28.51573571440933	-41119.72344399166	0.1529210953794295	2019.9372428390468	2.094591088257347	9.941521976354656	44.23731684702958	3.7820548279863027	0.298983902580632	0.1828744066094904	0.19915844543891165	0.3189832453709685	0.058583595076285175	8.174139667775737E-4	8.174139667775733E-4	-41119.72344399166	0.0	33.34824141242399
24760000	-41132.91186698419	-11.645716593201229	-41121.26615039099	0.23183654862617795	2019.8583273858	3.146368237857256	6.15057750387622	26.07348238055684	4.825621634070194	0.295599280135065	0.18164555402496044	0.19748099990367207	0.32527416593630515	1.0733948229626007	6.827978129226586E-4	6.827978129226586E-4	-41121.26615039099	0.0	-4.944031580287644
24770000	-41091.53194773996	30.3766818581201	-41121.90862959808	0.15539574634600495	2019.9347681880804	1.8651318039236027	1.488592867867673	25.293105027835736	5.734801266420356	0.30043320066130663	0.18203432006755021	0.19675029361734786	0.32078218565379796	0.5580218574640863	0.0013966459658622517	0.0013966459658622513	-41121.90862959808	0.0	36.90510008594046
24780000	-41097.67053515447	14.89517525200295	-41112.565710406474	0.16432430153684058	2019.9258396328894	2.277534730018056	4.8284024845001845	29.983719853539313	4.926148251885222	0.2976515133735263	0.18313004312667208	0.19422615470179902	0.3249922887980052	0.138881435944785	8.684302822523312E-4	8.684302822523316E-4	-41112.565710406474	0.0	20.076914529207354
24790000	-41108.9693035549	3.714077231467516	-41112.683380786366	0.19314574447170768	2019.8970181899547	2.757838344908941	5.7535504337224435	27.153541021867838	4.994249151552395	0.29486909142852313	0.18845350555471946	0.1957576710243082	0.32091973199245183	0.16238323635158572	6.05420508713363E-4	6.054205087133621E-4	-41112.683380786366	0.0	8.657165674381027
24800000	-41111.606979504504	-0.685237007121926	-41110.92174249738	0.20613323842229128	2019.884030696004	2.742556415307802	8.964107505590794	30.693519985709532	3.36970469815716	0.29889499763363536	0.18462383359558548	0.1953190684268104	0.3211621003439714	0.09459451458774612	9.264766056050587E-4	9.264766056050588E-4	-41110.92174249738	0.0	3.8769579094343003
24810000	-41124.422097819486	-4.414642441593903	-41120.00745537789	0.2322244325191456	2019.8579395019071	3.0796655282336425	5.947544143336803	25.501209002076834	6.127326981678979	0.29809043884189534	0.18209288056712997	0.1992868581449333	0.320529822446044	0.046604577462380795	6.351612538208394E-4	6.351612538208395E-4	-41120.00745537789	0.0	0.5468944952537309
24820000	-41121.264146665475	-13.512336821865915	-41107.75180984361	0.21689713862457655	2019.8732667958018	3.412776746929642	8.406620352211418	24.606518292106074	5.9190886962619285	0.2961142734076214	0.1814943486971398	0.1990126794820472	0.3233786984131941	0.05708900245593904	6.11138129336918E-4	6.111381293369185E-4	-41107.75180984361	0.0	-8.661457761265396
24830000	-41130.67673592889	-20.423556729007238	-41110.253179199884	0.2032005525245353	2019.8869633819018	3.518812311807894	9.153153813005432	22.311993425984845	5.087308247184788	0.30054253250431123	0.18399570037345805	0.19293950470134347	0.32252226242088966	0.42732149367193245	5.844720703389094E-4	5.844720703389098E-4	-41110.253179199884	0.0	-15.112307482965056
24840000	-41117.11751914718	-1.8698380537999468	-41115.24768109338	0.2192840407048628	2019.8708798937214	2.8006298306482598	4.058884133373965	22.69163412519112	3.863618047150479	0.2973679880360317	0.18879622968075013	0.19548215468524752	0.31835362759797303	0.7397007363535923	7.670211451898811E-4	7.670211451898815E-4	-41115.24768109338	0.0	3.958814675466256
24850000	-41115.527714614	7.925115651633053	-41123.45283026563	0.1818053974095859	2019.9083585370167	2.447632310704485	9.608916257739004	34.87027203839523	3.7399412052844028	0.2973251710656628	0.17948794037084456	0.19918324243013252	0.3240036461333625	0.21269189749634143	8.289761269086432E-4	8.289761269086439E-4	-41123.45283026563	0.0	12.888101537050677
